Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00    3166/9175        void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [59]
                0.00    0.00    3166/9175        void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [58]
[12]     0.0    0.00    0.00    9175         int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [12]
-----------------------------------------------
                0.00    0.00    8676/8676        int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [71]
[13]     0.0    0.00    0.00    8676         int* std::__niter_base<int*>(int*) [13]
-----------------------------------------------
                0.00    0.00    1664/7448        parseOSM(char const*, std::unordered_map<int, Node, std::hash<int>, std::equal_to<int>, std::allocator<std::pair<int const, Node> > >&, std::unordered_map<int, std::vector<int, std::allocator<int> >, std::hash<int>, std::equal_to<int>, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > > >&) [452]
                0.00    0.00    5784/7448        std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [104]
[14]     0.0    0.00    0.00    7448         std::vector<int, std::allocator<int> >::size() const [14]
-----------------------------------------------
                0.00    0.00    6065/6065        std::__detail::_Hash_node_value_base<std::pair<int const, Node> >::_M_valptr() const [19]
[15]     0.0    0.00    0.00    6065         __gnu_cxx::__aligned_buffer<std::pair<int const, Node> >::_M_ptr() const [15]
                0.00    0.00    6065/6065        __gnu_cxx::__aligned_buffer<std::pair<int const, Node> >::_M_addr() const [16]
-----------------------------------------------
                0.00    0.00    6065/6065        __gnu_cxx::__aligned_buffer<std::pair<int const, Node> >::_M_ptr() const [15]
[16]     0.0    0.00    0.00    6065         __gnu_cxx::__aligned_buffer<std::pair<int const, Node> >::_M_addr() const [16]
-----------------------------------------------
                0.00    0.00    2279/6065        std::__detail::_Hash_code_base<int, std::pair<int const, Node>, std::__detail::_Select1st, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_bucket_index(std::__detail::_Hash_node_value<std::pair<int const, Node>, false> const&, unsigned long) const [81]
                0.00    0.00    3786/6065        std::__detail::_Hashtable_base<int, std::pair<int const, Node>, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_M_equals(int const&, unsigned long, std::__detail::_Hash_node_value<std::pair<int const, Node>, false> const&) const [36]
[17]     0.0    0.00    0.00    6065         decltype ((get<0>)((forward<std::pair<int const, Node> const&>)({parm#1}))) std::__detail::_Select1st::operator()<std::pair<int const, Node> const&>(std::pair<int const, Node> const&) const [17]
                0.00    0.00    6065/6065        std::tuple_element<0ul, std::pair<int const, Node> >::type const& std::get<0ul, int const, Node>(std::pair<int const, Node> const&) [21]
                0.00    0.00    6065/6065        std::pair<int const, Node> const& std::forward<std::pair<int const, Node> const&>(std::remove_reference<std::pair<int const, Node> const&>::type&) [22]
-----------------------------------------------
                0.00    0.00    2279/6065        std::__detail::_Hash_code_base<int, std::pair<int const, Node>, std::__detail::_Select1st, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_bucket_index(std::__detail::_Hash_node_value<std::pair<int const, Node>, false> const&, unsigned long) const [81]
                0.00    0.00    3786/6065        std::__detail::_Hashtable_base<int, std::pair<int const, Node>, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_M_equals(int const&, unsigned long, std::__detail::_Hash_node_value<std::pair<int const, Node>, false> const&) const [36]
[18]     0.0    0.00    0.00    6065         std::__detail::_Hash_node_value_base<std::pair<int const, Node> >::_M_v() const [18]
                0.00    0.00    6065/6065        std::__detail::_Hash_node_value_base<std::pair<int const, Node> >::_M_valptr() const [19]
-----------------------------------------------
                0.00    0.00    6065/6065        std::__detail::_Hash_node_value_base<std::pair<int const, Node> >::_M_v() const [18]
[19]     0.0    0.00    0.00    6065         std::__detail::_Hash_node_value_base<std::pair<int const, Node> >::_M_valptr() const [19]
                0.00    0.00    6065/6065        __gnu_cxx::__aligned_buffer<std::pair<int const, Node> >::_M_ptr() const [15]
-----------------------------------------------
                0.00    0.00    6065/6065        std::tuple_element<0ul, std::pair<int const, Node> >::type const& std::get<0ul, int const, Node>(std::pair<int const, Node> const&) [21]
[20]     0.0    0.00    0.00    6065         int const& std::__pair_get<0ul>::__const_get<int const, Node>(std::pair<int const, Node> const&) [20]
-----------------------------------------------
                0.00    0.00    6065/6065        decltype ((get<0>)((forward<std::pair<int const, Node> const&>)({parm#1}))) std::__detail::_Select1st::operator()<std::pair<int const, Node> const&>(std::pair<int const, Node> const&) const [17]
[21]     0.0    0.00    0.00    6065         std::tuple_element<0ul, std::pair<int const, Node> >::type const& std::get<0ul, int const, Node>(std::pair<int const, Node> const&) [21]
                0.00    0.00    6065/6065        int const& std::__pair_get<0ul>::__const_get<int const, Node>(std::pair<int const, Node> const&) [20]
-----------------------------------------------
                0.00    0.00    6065/6065        decltype ((get<0>)((forward<std::pair<int const, Node> const&>)({parm#1}))) std::__detail::_Select1st::operator()<std::pair<int const, Node> const&>(std::pair<int const, Node> const&) const [17]
[22]     0.0    0.00    0.00    6065         std::pair<int const, Node> const& std::forward<std::pair<int const, Node> const&>(std::remove_reference<std::pair<int const, Node> const&>::type&) [22]
-----------------------------------------------
                0.00    0.00      10/5855        std::_Hashtable<int, std::pair<int const, Node>, std::allocator<std::pair<int const, Node> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::find(int const&) const [226]
                0.00    0.00    1374/5855        std::__detail::_Map_base<int, std::pair<int const, Node>, std::allocator<std::pair<int const, Node> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::operator[](int const&) [125]
                0.00    0.00    2192/5855        std::_Hashtable<int, std::pair<int const, Node>, std::allocator<std::pair<int const, Node> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::find(int const&) [84]
                0.00    0.00    2279/5855        std::__detail::_Hash_code_base<int, std::pair<int const, Node>, std::__detail::_Select1st, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_bucket_index(std::__detail::_Hash_node_value<std::pair<int const, Node>, false> const&, unsigned long) const [81]
[23]     0.0    0.00    0.00    5855         std::__detail::_Hash_code_base<int, std::pair<int const, Node>, std::__detail::_Select1st, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_hash_code(int const&) const [23]
                0.00    0.00    5855/5855        std::__detail::_Hash_code_base<int, std::pair<int const, Node>, std::__detail::_Select1st, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_hash() const [24]
                0.00    0.00    5855/9313        std::hash<int>::operator()(int) const [10]
-----------------------------------------------
                0.00    0.00    5855/5855        std::__detail::_Hash_code_base<int, std::pair<int const, Node>, std::__detail::_Select1st, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_hash_code(int const&) const [23]
[24]     0.0    0.00    0.00    5855         std::__detail::_Hash_code_base<int, std::pair<int const, Node>, std::__detail::_Select1st, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_hash() const [24]
                0.00    0.00    5855/9313        std::__detail::_Hashtable_ebo_helper<1, std::hash<int>, true>::_M_cget() const [11]
-----------------------------------------------
                0.00    0.00       2/5796        bool __gnu_cxx::operator==<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [474]
                0.00    0.00       4/5796        bool __gnu_cxx::operator< <int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [376]
                0.00    0.00       6/5796        bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [324]
                0.00    0.00    2892/5796        void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [108]
                0.00    0.00    2892/5796        __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [103]
[25]     0.0    0.00    0.00    5796         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [25]
-----------------------------------------------
                0.00    0.00       2/5560        std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Scoped_node::_Scoped_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> > >*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [408]
                0.00    0.00       2/5560        std::__detail::_Hash_node<std::pair<int const, int>, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> > >::_M_allocate_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [435]
                0.00    0.00       2/5560        void std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> > >::construct<std::pair<int const, int>, std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> >&, std::pair<int const, int>*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [428]
                0.00    0.00       2/5560        void __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> >::construct<std::pair<int const, int>, std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::pair<int const, int>*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [371]
                0.00    0.00       3/5560        std::_Hashtable<int, std::pair<int const, double>, std::allocator<std::pair<int const, double> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Scoped_node::_Scoped_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, double>, false> > >*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [333]
                0.00    0.00       3/5560        std::__detail::_Hash_node<std::pair<int const, double>, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, double>, false> > >::_M_allocate_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [354]
                0.00    0.00       3/5560        void std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<int const, double>, false> > >::construct<std::pair<int const, double>, std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::allocator<std::__detail::_Hash_node<std::pair<int const, double>, false> >&, std::pair<int const, double>*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [349]
                0.00    0.00       3/5560        void __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, double>, false> >::construct<std::pair<int const, double>, std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::pair<int const, double>*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [321]
                0.00    0.00     690/5560        std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Scoped_node::_Scoped_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [180]
                0.00    0.00     690/5560        std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::_M_allocate_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [194]
                0.00    0.00     690/5560        void std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::construct<std::pair<int const, std::vector<int, std::allocator<int> > >, std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> >&, std::pair<int const, std::vector<int, std::allocator<int> > >*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [188]
                0.00    0.00     690/5560        void __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> >::construct<std::pair<int const, std::vector<int, std::allocator<int> > >, std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::pair<int const, std::vector<int, std::allocator<int> > >*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [175]
                0.00    0.00     695/5560        std::_Hashtable<int, std::pair<int const, Node>, std::allocator<std::pair<int const, Node> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Scoped_node::_Scoped_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, Node>, false> > >*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [149]
                0.00    0.00     695/5560        std::__detail::_Hash_node<std::pair<int const, Node>, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, Node>, false> > >::_M_allocate_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [161]
                0.00    0.00     695/5560        void std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<int const, Node>, false> > >::construct<std::pair<int const, Node>, std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::allocator<std::__detail::_Hash_node<std::pair<int const, Node>, false> >&, std::pair<int const, Node>*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [157]
                0.00    0.00     695/5560        void __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, Node>, false> >::construct<std::pair<int const, Node>, std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::pair<int const, Node>*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [145]
[26]     0.0    0.00    0.00    5560         std::piecewise_construct_t const& std::forward<std::piecewise_construct_t const&>(std::remove_reference<std::piecewise_construct_t const&>::type&) [26]
-----------------------------------------------
                0.00    0.00       2/5560        std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Scoped_node::_Scoped_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> > >*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [408]
                0.00    0.00       2/5560        std::__detail::_Hash_node<std::pair<int const, int>, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> > >::_M_allocate_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [435]
                0.00    0.00       2/5560        void std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> > >::construct<std::pair<int const, int>, std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> >&, std::pair<int const, int>*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [428]
                0.00    0.00       2/5560        void __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> >::construct<std::pair<int const, int>, std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::pair<int const, int>*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [371]
                0.00    0.00       3/5560        std::_Hashtable<int, std::pair<int const, double>, std::allocator<std::pair<int const, double> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Scoped_node::_Scoped_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, double>, false> > >*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [333]
                0.00    0.00       3/5560        std::__detail::_Hash_node<std::pair<int const, double>, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, double>, false> > >::_M_allocate_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [354]
                0.00    0.00       3/5560        void std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<int const, double>, false> > >::construct<std::pair<int const, double>, std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::allocator<std::__detail::_Hash_node<std::pair<int const, double>, false> >&, std::pair<int const, double>*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [349]
                0.00    0.00       3/5560        void __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, double>, false> >::construct<std::pair<int const, double>, std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::pair<int const, double>*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [321]
                0.00    0.00     690/5560        std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Scoped_node::_Scoped_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [180]
                0.00    0.00     690/5560        std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::_M_allocate_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [194]
                0.00    0.00     690/5560        void std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::construct<std::pair<int const, std::vector<int, std::allocator<int> > >, std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> >&, std::pair<int const, std::vector<int, std::allocator<int> > >*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [188]
                0.00    0.00     690/5560        void __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> >::construct<std::pair<int const, std::vector<int, std::allocator<int> > >, std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::pair<int const, std::vector<int, std::allocator<int> > >*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [175]
                0.00    0.00     695/5560        std::_Hashtable<int, std::pair<int const, Node>, std::allocator<std::pair<int const, Node> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Scoped_node::_Scoped_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, Node>, false> > >*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [149]
                0.00    0.00     695/5560        std::__detail::_Hash_node<std::pair<int const, Node>, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, Node>, false> > >::_M_allocate_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [161]
                0.00    0.00     695/5560        void std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<int const, Node>, false> > >::construct<std::pair<int const, Node>, std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::allocator<std::__detail::_Hash_node<std::pair<int const, Node>, false> >&, std::pair<int const, Node>*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [157]
                0.00    0.00     695/5560        void __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, Node>, false> >::construct<std::pair<int const, Node>, std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::pair<int const, Node>*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [145]
[27]     0.0    0.00    0.00    5560         std::tuple<>&& std::forward<std::tuple<> >(std::remove_reference<std::tuple<> >::type&) [27]
-----------------------------------------------
                0.00    0.00       2/5560        std::_Hashtable<int, std::pair<int const, int>, std::allocator<std::pair<int const, int> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Scoped_node::_Scoped_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> > >*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [408]
                0.00    0.00       2/5560        std::__detail::_Hash_node<std::pair<int const, int>, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> > >::_M_allocate_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [435]
                0.00    0.00       2/5560        void std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> > >::construct<std::pair<int const, int>, std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> >&, std::pair<int const, int>*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [428]
                0.00    0.00       2/5560        void __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> >::construct<std::pair<int const, int>, std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::pair<int const, int>*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [371]
                0.00    0.00       3/5560        std::_Hashtable<int, std::pair<int const, double>, std::allocator<std::pair<int const, double> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Scoped_node::_Scoped_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, double>, false> > >*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [333]
                0.00    0.00       3/5560        std::__detail::_Hash_node<std::pair<int const, double>, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, double>, false> > >::_M_allocate_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [354]
                0.00    0.00       3/5560        void std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<int const, double>, false> > >::construct<std::pair<int const, double>, std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::allocator<std::__detail::_Hash_node<std::pair<int const, double>, false> >&, std::pair<int const, double>*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [349]
                0.00    0.00       3/5560        void __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, double>, false> >::construct<std::pair<int const, double>, std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::pair<int const, double>*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [321]
