Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
-----------------------------------------------
                0.00    0.00     690/690         std::__detail::_Map_base<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::operator[](int const&) [97]
[181]    0.0    0.00    0.00     690         std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Scoped_node::~_Scoped_node() [181]
-----------------------------------------------
                0.00    0.00     690/690         std::__detail::_Map_base<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::operator[](int const&) [97]
[182]    0.0    0.00    0.00     690         std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>*, unsigned long) [182]
                0.00    0.00     690/1391        std::__detail::_Prime_rehash_policy::_M_state() const [110]
                0.00    0.00     690/690         std::__detail::_Hash_code_base<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::__detail::_Select1st, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_store_code(std::__detail::_Hash_node_code_cache<false>&, unsigned long) const [179]
                0.00    0.00     690/690         std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_bucket_begin(unsigned long, std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>*) [183]
                0.00    0.00     690/692         std::__detail::_Node_iterator<std::pair<int const, std::vector<int, std::allocator<int> > >, false, false>::_Node_iterator(std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>*) [170]
                0.00    0.00       7/7           std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_rehash(unsigned long, unsigned long const&) [258]
                0.00    0.00       7/1508        std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_bucket_index(unsigned long) const [89]
-----------------------------------------------
                0.00    0.00     690/690         std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>*, unsigned long) [182]
[183]    0.0    0.00    0.00     690         std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_insert_bucket_begin(unsigned long, std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>*) [183]
                0.00    0.00     341/3554        std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>::_M_next() const [46]
                0.00    0.00     341/915         std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_bucket_index(std::__detail::_Hash_node_value<std::pair<int const, std::vector<int, std::allocator<int> > >, false> const&) const [127]
-----------------------------------------------
                0.00    0.00     690/690         std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::_M_deallocate_node_ptr(std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>*) [196]
[184]    0.0    0.00    0.00     690         std::pointer_traits<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>*>::pointer_to(std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>&) [184]
                0.00    0.00     690/690         std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>* std::addressof<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> >(std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>&) [200]
-----------------------------------------------
                0.00    0.00     690/690         std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::_M_deallocate_node_ptr(std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>*) [196]
[185]    0.0    0.00    0.00     690         std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::deallocate(std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> >&, std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>*, unsigned long) [185]
                0.00    0.00     690/690         __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> >::deallocate(std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>*, unsigned long) [172]
-----------------------------------------------
                0.00    0.00     690/690         std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::_M_deallocate_node(std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>*) [195]
[186]    0.0    0.00    0.00     690         void std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::destroy<std::pair<int const, std::vector<int, std::allocator<int> > > >(std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> >&, std::pair<int const, std::vector<int, std::allocator<int> > >*) [186]
                0.00    0.00     690/690         void __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> >::destroy<std::pair<int const, std::vector<int, std::allocator<int> > > >(std::pair<int const, std::vector<int, std::allocator<int> > >*) [173]
-----------------------------------------------
                0.00    0.00     690/690         std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::_M_allocate_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [194]
[187]    0.0    0.00    0.00     690         std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::allocate(std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> >&, unsigned long) [187]
                0.00    0.00     690/690         __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> >::allocate(unsigned long, void const*) [174]
-----------------------------------------------
                0.00    0.00     690/690         std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::_M_allocate_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [194]
[188]    0.0    0.00    0.00     690         void std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::construct<std::pair<int const, std::vector<int, std::allocator<int> > >, std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> >&, std::pair<int const, std::vector<int, std::allocator<int> > >*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [188]
                0.00    0.00     690/5560        std::tuple<>&& std::forward<std::tuple<> >(std::remove_reference<std::tuple<> >::type&) [27]
                0.00    0.00     690/5560        std::tuple<int const&>&& std::forward<std::tuple<int const&> >(std::remove_reference<std::tuple<int const&> >::type&) [28]
                0.00    0.00     690/5560        std::piecewise_construct_t const& std::forward<std::piecewise_construct_t const&>(std::remove_reference<std::piecewise_construct_t const&>::type&) [26]
                0.00    0.00     690/690         void __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> >::construct<std::pair<int const, std::vector<int, std::allocator<int> > >, std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::pair<int const, std::vector<int, std::allocator<int> > >*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [175]
-----------------------------------------------
                0.00    0.00     690/690         void __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> >::construct<std::pair<int const, std::vector<int, std::allocator<int> > >, std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::pair<int const, std::vector<int, std::allocator<int> > >*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [175]
[189]    0.0    0.00    0.00     690         std::pair<int const, std::vector<int, std::allocator<int> > >::pair<int const&>(std::piecewise_construct_t, std::tuple<int const&>, std::tuple<>) [189]
                0.00    0.00     690/690         std::pair<int const, std::vector<int, std::allocator<int> > >::pair<int const&, 0ul>(std::tuple<int const&>&, std::tuple<>&, std::_Index_tuple<0ul>, std::_Index_tuple<>) [190]
-----------------------------------------------
                0.00    0.00     690/690         std::pair<int const, std::vector<int, std::allocator<int> > >::pair<int const&>(std::piecewise_construct_t, std::tuple<int const&>, std::tuple<>) [189]
[190]    0.0    0.00    0.00     690         std::pair<int const, std::vector<int, std::allocator<int> > >::pair<int const&, 0ul>(std::tuple<int const&>&, std::tuple<>&, std::_Index_tuple<0ul>, std::_Index_tuple<>) [190]
                0.00    0.00     690/9175        int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [12]
                0.00    0.00     690/1390        std::tuple_element<0ul, std::tuple<int const&> >::type& std::get<0ul, int const&>(std::tuple<int const&>&) [122]
                0.00    0.00     690/855         std::vector<int, std::allocator<int> >::vector() [141]
-----------------------------------------------
                0.00    0.00     690/690         void __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> >::destroy<std::pair<int const, std::vector<int, std::allocator<int> > > >(std::pair<int const, std::vector<int, std::allocator<int> > >*) [173]
[191]    0.0    0.00    0.00     690         std::pair<int const, std::vector<int, std::allocator<int> > >::~pair() [191]
                0.00    0.00     690/856         std::vector<int, std::allocator<int> >::~vector() [133]
-----------------------------------------------
                0.00    0.00     690/690         std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::_M_allocate_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [194]
[192]    0.0    0.00    0.00     690         std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>::_Hash_node() [192]
                0.00    0.00     690/1396        std::__detail::_Hash_node_base::_Hash_node_base() [109]
-----------------------------------------------
                0.00    0.00     690/690         main [6]
[193]    0.0    0.00    0.00     690         std::__detail::_Node_iterator<std::pair<int const, std::vector<int, std::allocator<int> > >, false, false>::operator++() [193]
                0.00    0.00     690/690         std::__detail::_Node_iterator_base<std::pair<int const, std::vector<int, std::allocator<int> > >, false>::_M_incr() [197]
-----------------------------------------------
                0.00    0.00     690/690         std::_Hashtable<int, std::pair<int const, std::vector<int, std::allocator<int> > >, std::allocator<std::pair<int const, std::vector<int, std::allocator<int> > > >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_Scoped_node::_Scoped_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [180]
[194]    0.0    0.00    0.00     690         std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::_M_allocate_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [194]
                0.00    0.00    1380/2774        std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::_M_node_allocator() [77]
                0.00    0.00     690/690         std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::allocate(std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> >&, unsigned long) [187]
                0.00    0.00     690/690         std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>* std::__to_address<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> >(std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>*) [199]
                0.00    0.00     690/26187       operator new(unsigned long, void*) [8]
                0.00    0.00     690/690         std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>::_Hash_node() [192]
                0.00    0.00     690/5560        std::tuple<>&& std::forward<std::tuple<> >(std::remove_reference<std::tuple<> >::type&) [27]
                0.00    0.00     690/5560        std::tuple<int const&>&& std::forward<std::tuple<int const&> >(std::remove_reference<std::tuple<int const&> >::type&) [28]
                0.00    0.00     690/5560        std::piecewise_construct_t const& std::forward<std::piecewise_construct_t const&>(std::remove_reference<std::piecewise_construct_t const&>::type&) [26]
                0.00    0.00     690/3571        std::__detail::_Hash_node_value_base<std::pair<int const, std::vector<int, std::allocator<int> > > >::_M_valptr() [45]
                0.00    0.00     690/690         void std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::construct<std::pair<int const, std::vector<int, std::allocator<int> > >, std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> >&, std::pair<int const, std::vector<int, std::allocator<int> > >*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [188]
-----------------------------------------------
                0.00    0.00     690/690         std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::_M_deallocate_nodes(std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>*) [606]
[195]    0.0    0.00    0.00     690         std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::_M_deallocate_node(std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>*) [195]
                0.00    0.00     690/3571        std::__detail::_Hash_node_value_base<std::pair<int const, std::vector<int, std::allocator<int> > > >::_M_valptr() [45]
                0.00    0.00     690/690         void std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::destroy<std::pair<int const, std::vector<int, std::allocator<int> > > >(std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> >&, std::pair<int const, std::vector<int, std::allocator<int> > >*) [186]
                0.00    0.00     690/2774        std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::_M_node_allocator() [77]
                0.00    0.00     690/690         std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::_M_deallocate_node_ptr(std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>*) [196]
-----------------------------------------------
                0.00    0.00     690/690         std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::_M_deallocate_node(std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>*) [195]
[196]    0.0    0.00    0.00     690         std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::_M_deallocate_node_ptr(std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>*) [196]
                0.00    0.00     690/690         std::pointer_traits<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>*>::pointer_to(std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>&) [184]
                0.00    0.00     690/2774        std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::_M_node_allocator() [77]
                0.00    0.00     690/690         std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::deallocate(std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> >&, std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>*, unsigned long) [185]
-----------------------------------------------
                0.00    0.00     690/690         std::__detail::_Node_iterator<std::pair<int const, std::vector<int, std::allocator<int> > >, false, false>::operator++() [193]
[197]    0.0    0.00    0.00     690         std::__detail::_Node_iterator_base<std::pair<int const, std::vector<int, std::allocator<int> > >, false>::_M_incr() [197]
                0.00    0.00     690/3554        std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>::_M_next() const [46]
-----------------------------------------------
                0.00    0.00     690/690         std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>* std::addressof<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> >(std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>&) [200]
[198]    0.0    0.00    0.00     690         std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>* std::__addressof<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> >(std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>&) [198]
-----------------------------------------------
                0.00    0.00     690/690         std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::_M_allocate_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&) [194]
[199]    0.0    0.00    0.00     690         std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>* std::__to_address<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> >(std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>*) [199]
-----------------------------------------------
                0.00    0.00     690/690         std::pointer_traits<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>*>::pointer_to(std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>&) [184]
[200]    0.0    0.00    0.00     690         std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>* std::addressof<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> >(std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>&) [200]
                0.00    0.00     690/690         std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>* std::__addressof<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> >(std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false>&) [198]
-----------------------------------------------
                0.00    0.00     679/679         std::__detail::_Map_base<int, std::pair<int const, Node>, std::allocator<std::pair<int const, Node> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::operator[](int const&) [125]
[201]    0.0    0.00    0.00     679         std::__detail::_Hash_node_value_base<std::pair<int const, Node> >::_M_v() [201]
                0.00    0.00     679/2774        std::__detail::_Hash_node_value_base<std::pair<int const, Node> >::_M_valptr() [78]
-----------------------------------------------
                0.00    0.00       2/34          std::allocator<std::__detail::_Hash_node_base*>::allocator<std::__detail::_Hash_node<std::pair<int const, double>, false> >(std::allocator<std::__detail::_Hash_node<std::pair<int const, double>, false> > const&) [403]
                0.00    0.00       2/34          std::allocator<std::__detail::_Hash_node_base*>::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> >(std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> > const&) [401]
                0.00    0.00       2/34          std::allocator<std::__detail::_Hash_node_base*>::allocator<std::__detail::_Hash_node<int, false> >(std::allocator<std::__detail::_Hash_node<int, false> > const&) [402]
                0.00    0.00      14/34          std::allocator<std::__detail::_Hash_node_base*>::allocator<std::__detail::_Hash_node<std::pair<int const, Node>, false> >(std::allocator<std::__detail::_Hash_node<std::pair<int const, Node>, false> > const&) [217]
                0.00    0.00      14/34          std::allocator<std::__detail::_Hash_node_base*>::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> >(std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > const&) [218]
[202]    0.0    0.00    0.00      34         __gnu_cxx::new_allocator<std::__detail::_Hash_node_base*>::new_allocator() [202]
-----------------------------------------------
                0.00    0.00      34/34          std::allocator<std::__detail::_Hash_node_base*>::~allocator() [204]
[203]    0.0    0.00    0.00      34         __gnu_cxx::new_allocator<std::__detail::_Hash_node_base*>::~new_allocator() [203]
-----------------------------------------------
                0.00    0.00       1/34          std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, double>, false> > >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long) [611]
                0.00    0.00       1/34          std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> > >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long) [616]
                0.00    0.00       1/34          std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<int, false> > >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long) [623]
                0.00    0.00       1/34          std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, double>, false> > >::_M_allocate_buckets(unsigned long) [609]
                0.00    0.00       1/34          std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, int>, false> > >::_M_allocate_buckets(unsigned long) [614]
                0.00    0.00       1/34          std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<int, false> > >::_M_allocate_buckets(unsigned long) [621]
                0.00    0.00       7/34          std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, Node>, false> > >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long) [264]
                0.00    0.00       7/34          std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::_M_deallocate_buckets(std::__detail::_Hash_node_base**, unsigned long) [266]
                0.00    0.00       7/34          std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, Node>, false> > >::_M_allocate_buckets(unsigned long) [263]
                0.00    0.00       7/34          std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> > >, false> > >::_M_allocate_buckets(unsigned long) [265]
[204]    0.0    0.00    0.00      34         std::allocator<std::__detail::_Hash_node_base*>::~allocator() [204]
                0.00    0.00      34/34          __gnu_cxx::new_allocator<std::__detail::_Hash_node_base*>::~new_allocator() [203]
-----------------------------------------------
                0.00    0.00       3/24          __gnu_cxx::__normal_iterator<AStarNode*, std::vector<AStarNode, std::allocator<AStarNode> > >::operator-(long) const [326]
                0.00    0.00       7/24          std::vector<AStarNode, std::allocator<AStarNode> >::begin() [260]
                0.00    0.00       7/24          std::vector<AStarNode, std::allocator<AStarNode> >::end() [259]
                0.00    0.00       7/24          __gnu_cxx::__normal_iterator<AStarNode*, std::vector<AStarNode, std::allocator<AStarNode> > >::operator+(long) const [250]
[205]    0.0    0.00    0.00      24         __gnu_cxx::__normal_iterator<AStarNode*, std::vector<AStarNode, std::allocator<AStarNode> > >::__normal_iterator(AStarNode* const&) [205]
-----------------------------------------------
                0.00    0.00       4/20          void std::vector<AStarNode, std::allocator<AStarNode> >::_M_realloc_insert<AStarNode const&>(__gnu_cxx::__normal_iterator<AStarNode*, std::vector<AStarNode, std::allocator<AStarNode> > >, AStarNode const&) [431]
